,centroid-0,centroid-1,area,convex_area,extent,eccentricity,orientation
219,115.66666666666667,2807.0,27,31,0.75,0.9458086446676227,-0.1666221505558363
220,124.12084592145015,2989.667673716012,331,418,0.5996376811594203,0.7068216043433283,-1.9971491127992553
222,120.05660377358491,772.4150943396227,53,57,0.7361111111111112,0.7347372576704089,-0.9217392789563319
223,121.43181818181819,1492.3636363636363,44,51,0.7333333333333333,0.932085940894697,-1.6605826688881524
224,118.0,2776.5,12,12,1.0,0.6831300510639732,0.0
225,121.31481481481481,2847.4814814814813,54,64,0.6,0.8313314430615923,-0.6886708110592126
226,126.14049586776859,404.58677685950414,121,159,0.4201388888888889,0.9178402717372508,-0.7975760069610484
228,119.0,2364.5,12,12,1.0,0.6831300510639732,0.0
229,126.2202380952381,2582.5416666666665,168,194,0.6588235294117647,0.8074864192784265,-2.4854440554544084
230,121.93939393939394,562.3939393939394,33,35,0.825,0.8407088492576319,-0.20651084423251365
231,125.27160493827161,1089.679012345679,81,95,0.6694214876033058,0.7312818870764283,-0.7707821351998646
232,122.05882352941177,1169.4117647058824,17,18,0.85,0.759283494666158,-1.1361789240619653
233,121.6,2786.6,15,15,0.9375,0.4898979485566357,-0.7853981633974483
235,129.32183908045977,613.6091954022988,174,238,0.5403726708074534,0.9137596462373978,-0.27335836648351686
236,123.57142857142857,686.5714285714286,28,30,0.7777777777777778,0.7777662921532669,-2.356194490192345
237,122.5,1399.0,18,18,0.9,0.6934837441847964,-0.40333577471075466
238,127.18181818181819,2502.959595959596,99,125,0.5294117647058824,0.8505240994769419,-0.3747438539679586
240,136.71862348178138,1567.1295546558704,494,892,0.39206349206349206,0.7920579748172004,-0.38178480615993116
241,131.18857142857144,1674.1885714285713,175,201,0.6730769230769231,0.7811240374128119,-1.3951518890353967
242,126.56,286.92,25,26,0.8333333333333334,0.7332085007457423,-0.9735545285614355
243,125.33333333333333,782.0,18,18,0.9,0.6123724356957945,0.0
245,130.42105263157896,757.1684210526316,95,102,0.753968253968254,0.8364637971468016,-0.37941744780829745
246,129.57142857142858,330.2857142857143,21,22,0.875,0.7751966799408491,-1.4931653298413416
247,131.62337662337663,599.1168831168832,77,81,0.6363636363636364,0.8291347844461179,-0.8693443140911286
248,129.5,1417.925,40,44,0.7407407407407407,0.7986033242490038,-3.1087392661661797
250,130.5,1752.0,12,12,1.0,0.6831300510639732,-1.5707963267948966
251,132.53846153846155,2591.4615384615386,26,29,0.7222222222222222,0.8320378822005942,-2.3114864368185497
