,centroid-0,centroid-1,area,convex_area,extent,eccentricity,orientation
365,1480.2307692307693,3364.2,65,73,0.7222222222222222,0.715723154743312,-0.7680973789598117
366,1483.443820224719,4480.151685393258,178,206,0.624561403508772,0.7991922225277508,-2.5303931252657774
367,1479.8947368421052,2336.5789473684213,19,19,0.95,0.6322808964466018,-1.3470363392163116
368,1479.0,4742.5,12,12,1.0,0.6831300510639732,0.0
369,1482.111111111111,3405.4444444444443,27,27,0.9642857142857143,0.8281202285589019,-1.5045205606465595
370,1481.5,3486.5,14,14,0.875,0.6708203932499369,-0.7853981633974483
372,1487.0490797546013,4315.0920245398775,163,174,0.5992647058823529,0.8776872740894197,-0.6845429242360263
373,1482.5,3952.0,12,12,1.0,0.6831300510639732,-1.5707963267948966
374,1496.1378091872791,4234.399293286219,283,314,0.7256410256410256,0.9115369423166936,-1.6142176362014578
376,1491.545945945946,4864.362162162162,185,256,0.5441176470588235,0.6718103498649669,-0.6299725528438249
377,1484.5,4278.0,12,12,1.0,0.6831300510639732,-1.5707963267948966
378,1486.0,2456.5,12,12,1.0,0.6831300510639732,0.0
379,1486.8260869565217,2467.0,23,23,0.92,0.12869789041755736,0.0
380,1494.1684210526316,3382.3894736842103,95,114,0.7037037037037037,0.8618986360292958,-1.787622313990423
381,1490.2926829268292,3490.560975609756,41,49,0.6507936507936508,0.8672328362436302,-2.1059226855925632
382,1490.0,4225.0,15,15,1.0,0.816496580927726,-1.5707963267948966
384,1506.2520325203252,2806.3658536585367,123,205,0.4270833333333333,0.9778053250693954,-1.6757586966677362
385,1492.7,3392.7,30,35,0.7142857142857143,0.8045125430257379,-1.116853938141191
386,1497.909090909091,4511.954545454545,22,23,0.88,0.641707776881674,-2.433280575121184
387,1501.2280701754387,2450.561403508772,57,64,0.6333333333333333,0.8849622372644571,-2.427049937194579
388,1499.3636363636363,2373.5,22,22,0.9166666666666666,0.7507571935295483,0.0
389,1500.7179487179487,4875.948717948718,39,42,0.8666666666666667,0.8516336501265908,-3.091964975499182
391,1504.0,4306.666666666667,18,18,0.9,0.6123724356957945,-1.5707963267948966
